timestamp,temp,conductivity,ph,dissolved_oxygen
2024-10-04T06:00:00Z,13.22,2994.0,8.0,5.34
2024-10-04T07:00:00Z,13.31,3014.0,8.05,5.03
2024-10-04T08:00:00Z,13.35,3035.0,8.02,5.0
2024-10-04T09:00:00Z,13.38,3059.0,8.01,3.37
2024-10-04T10:00:00Z,13.44,3118.0,8.0,2.79
2024-10-04T11:00:00Z,13.44,3172.0,8.06,3.25
2024-10-04T12:00:00Z,13.44,3229.0,8.13,4.26
2024-10-04T13:00:00Z,13.47,3303.0,8.24,5.12
2024-10-04T14:00:00Z,13.54,3525.0,8.24,4.58
2024-10-04T15:00:00Z,13.65,3689.0,8.27,5.08
2024-10-04T16:00:00Z,13.92,4139.0,8.31,5.63
2024-10-04T17:00:00Z,14.11,4393.0,8.3,5.66
2024-10-04T18:00:00Z,14.06,4407.0,8.27,5.23
2024-10-04T19:00:00Z,14.11,4517.0,8.33,6.06
2024-10-04T20:00:00Z,14.1,4555.0,8.34,5.79
2024-10-04T21:00:00Z,14.09,4549.0,8.32,5.56
2024-10-04T22:00:00Z,13.05,2879.0,8.24,7.21
2024-10-04T23:00:00Z,12.91,2792.0,8.21,6.96
2024-10-05T00:00:00Z,12.91,2769.0,8.13,7.03
2024-10-05T01:00:00Z,12.9,2753.0,8.23,7.4
2024-10-05T02:00:00Z,12.81,2675.0,8.18,6.54
2024-10-05T03:00:00Z,12.8,2669.0,8.16,7.59
2024-10-05T04:00:00Z,12.83,2675.0,8.17,7.33
2024-10-05T05:00:00Z,12.72,2600.0,8.19,6.54
2024-10-05T06:00:00Z,12.71,2623.0,8.13,6.88
2024-10-05T07:00:00Z,12.82,2687.0,8.01,4.56
2024-10-05T08:00:00Z,12.9,2814.0,8.0,4.06
2024-10-05T09:00:00Z,12.88,2993.0,8.1,5.54
2024-10-05T10:00:00Z,13.43,4063.0,8.17,5.67
2024-10-05T11:00:00Z,13.85,4447.0,8.19,5.11
2024-10-05T12:00:00Z,13.94,4529.0,8.19,4.84
2024-10-05T13:00:00Z,13.88,4586.0,8.4,7.16
2024-10-05T14:00:00Z,13.83,4574.0,8.43,8.27
2024-10-05T15:00:00Z,13.83,4582.0,8.39,7.14
2024-10-05T16:00:00Z,13.85,4547.0,8.32,7.19
2024-10-05T17:00:00Z,13.38,3693.0,8.35,7.22
2024-10-05T18:00:00Z,13.02,3079.0,8.3,7.92
2024-10-05T19:00:00Z,12.94,2987.0,8.25,7.87
2024-10-05T20:00:00Z,12.85,2844.0,8.18,7.4
2024-10-05T21:00:00Z,12.79,2723.0,8.29,7.39
2024-10-05T22:00:00Z,12.76,2665.0,8.3,7.86
2024-10-05T23:00:00Z,12.76,2653.0,8.28,7.93
2024-10-06T00:00:00Z,12.75,2638.0,8.26,7.68
2024-10-06T01:00:00Z,12.75,2626.0,8.18,7.4
2024-10-06T02:00:00Z,12.74,2619.0,8.15,7.07
2024-10-06T03:00:00Z,12.72,2618.0,8.11,6.59
2024-10-06T04:00:00Z,12.73,2622.0,8.08,5.55
2024-10-06T05:00:00Z,12.73,2612.0,8.01,5.04
2024-10-06T06:00:00Z,12.71,2588.0,7.97,5.23
2024-10-06T07:00:00Z,12.72,2567.0,7.93,5.28
2024-10-06T08:00:00Z,12.74,2555.0,7.91,5.41
2024-10-06T09:00:00Z,12.76,2546.0,7.92,5.54
2024-10-06T10:00:00Z,12.78,2539.0,7.93,5.33
2024-10-06T11:00:00Z,12.8,2539.0,7.92,5.56
2024-10-06T12:00:00Z,12.81,2542.0,7.91,5.45
2024-10-06T13:00:00Z,12.86,2551.0,7.88,5.1
2024-10-06T14:00:00Z,12.92,2557.0,7.87,5.57
2024-10-06T15:00:00Z,12.95,2565.0,7.84,5.55
2024-10-06T16:00:00Z,12.96,2579.0,7.84,5.19
2024-10-06T17:00:00Z,12.94,2609.0,7.86,6.07
2024-10-06T18:00:00Z,12.9,2652.0,7.93,6.09
2024-10-06T19:00:00Z,12.88,2675.0,7.93,6.51
2024-10-06T20:00:00Z,12.83,2691.0,7.96,7.25
2024-10-06T21:00:00Z,12.77,2673.0,8.06,6.33
2024-10-06T22:00:00Z,12.73,2641.0,8.07,6.07
2024-10-06T23:00:00Z,12.7,2623.0,8.04,6.11
2024-10-07T00:00:00Z,12.65,2596.0,8.0,6.01
2024-10-07T01:00:00Z,12.55,2549.0,7.99,5.54
2024-10-07T02:00:00Z,12.52,2518.0,7.99,5.65
2024-10-07T03:00:00Z,12.45,2493.0,7.98,5.72
2024-10-07T04:00:00Z,12.42,2470.0,7.94,5.73
2024-10-07T05:00:00Z,12.37,2458.0,7.97,6.13
2024-10-07T06:00:00Z,12.36,2462.0,7.92,6.56
2024-10-07T07:00:00Z,12.33,2513.0,7.87,4.2
2024-10-07T08:00:00Z,12.39,2498.0,8.03,6.84
2024-10-07T09:00:00Z,12.43,2497.0,7.94,7.7
2024-10-07T10:00:00Z,12.63,2496.0,8.1,7.35
2024-10-07T11:00:00Z,13.01,2492.0,8.22,8.48
2024-10-07T12:00:00Z,13.16,2484.0,8.12,9.18
2024-10-07T13:00:00Z,13.23,2456.0,8.26,8.68
2024-10-07T14:00:00Z,13.29,2443.0,8.3,9.34
2024-10-07T15:00:00Z,13.32,2458.0,8.16,8.28
2024-10-07T16:00:00Z,13.34,2489.0,8.01,6.87
2024-10-07T17:00:00Z,13.36,2540.0,7.96,6.6
2024-10-07T18:00:00Z,13.36,2624.0,8.12,6.54
2024-10-07T19:00:00Z,13.29,2665.0,8.13,6.72
2024-10-07T20:00:00Z,13.2,2698.0,8.21,6.86
2024-10-07T21:00:00Z,13.1,2711.0,8.28,7.28
2024-10-07T22:00:00Z,13.09,2847.0,8.13,6.37
2024-10-07T23:00:00Z,12.95,2768.0,8.4,7.45
2024-10-08T00:00:00Z,12.9,2758.0,8.44,8.85
2024-10-08T01:00:00Z,12.89,2767.0,8.37,8.86
2024-10-08T02:00:00Z,12.85,2773.0,8.34,8.48
2024-10-08T03:00:00Z,12.68,2560.0,8.24,7.81
2024-10-08T04:00:00Z,12.66,2495.0,8.19,8.7
2024-10-08T05:00:00Z,12.65,2460.0,8.23,8.25
2024-10-08T06:00:00Z,12.66,2472.0,8.2,8.73
2024-10-08T07:00:00Z,12.67,2484.0,8.17,8.72
2024-10-08T08:00:00Z,12.69,2492.0,8.14,7.9
2024-10-08T09:00:00Z,12.92,2495.0,8.6,10.02
2024-10-08T10:00:00Z,13.17,2498.0,8.6,11.48
2024-10-08T11:00:00Z,13.71,2485.0,8.87,11.9
2024-10-08T12:00:00Z,14.05,2481.0,8.95,12.46
2024-10-08T13:00:00Z,14.16,2541.0,8.92,12.34
2024-10-08T14:00:00Z,14.49,2523.0,8.97,13.12
2024-10-08T15:00:00Z,14.47,2535.0,8.91,14.1
2024-10-08T16:00:00Z,14.51,2591.0,8.88,13.33
2024-10-08T17:00:00Z,14.48,2605.0,8.9,13.26
2024-10-08T18:00:00Z,14.4,2536.0,8.9,14.22
2024-10-08T19:00:00Z,14.33,2561.0,8.81,13.38
2024-10-08T20:00:00Z,14.29,2611.0,8.71,11.0
2024-10-08T21:00:00Z,14.27,2664.0,8.65,11.29
2024-10-08T22:00:00Z,14.27,2713.0,8.62,8.92
2024-10-08T23:00:00Z,14.25,2753.0,8.57,9.26
2024-10-09T00:00:00Z,14.19,2801.0,8.59,9.78
2024-10-09T01:00:00Z,14.08,2828.0,8.63,10.65
2024-10-09T02:00:00Z,14.07,2777.0,8.6,11.78
2024-10-09T03:00:00Z,14.07,2592.0,8.54,9.81
2024-10-09T04:00:00Z,14.04,2492.0,8.58,10.91
2024-10-09T05:00:00Z,14.05,2449.0,8.4,10.85
2024-10-09T06:00:00Z,14.07,2465.0,8.57,11.42
2024-10-09T07:00:00Z,14.1,2520.0,8.43,10.13
2024-10-09T08:00:00Z,14.12,2576.0,8.4,8.32
2024-10-09T09:00:00Z,14.14,2594.0,8.4,9.38
2024-10-09T10:00:00Z,14.2,2528.0,8.57,9.75
2024-10-09T11:00:00Z,14.31,2479.0,8.83,12.46
2024-10-09T12:00:00Z,14.3,2536.0,8.65,11.36
2024-10-09T13:00:00Z,14.33,2663.0,8.46,8.42
2024-10-09T14:00:00Z,14.56,2728.0,8.66,10.92
2024-10-09T15:00:00Z,14.4,2957.0,8.55,8.69
2024-10-09T16:00:00Z,14.56,2940.0,8.75,10.62
2024-10-09T17:00:00Z,14.84,2594.0,9.04,15.39
2024-10-09T18:00:00Z,14.88,2558.0,9.13,17.35
2024-10-09T19:00:00Z,14.79,2465.0,8.94,15.63
2024-10-09T20:00:00Z,14.76,2478.0,8.98,15.86
2024-10-09T21:00:00Z,14.62,2491.0,9.02,16.34
2024-10-09T22:00:00Z,14.4,2495.0,8.91,15.19
2024-10-09T23:00:00Z,14.22,2506.0,8.84,14.14
2024-10-10T00:00:00Z,14.11,2509.0,8.76,13.66
2024-10-10T01:00:00Z,14.04,2514.0,8.7,13.24
2024-10-10T02:00:00Z,13.97,2513.0,8.64,12.18
2024-10-10T03:00:00Z,13.82,2600.0,8.74,12.8
2024-10-10T04:00:00Z,13.85,3364.0,8.61,11.14
2024-10-10T05:00:00Z,13.81,3339.0,8.62,9.98
2024-10-10T06:00:00Z,13.76,3305.0,8.62,10.67
2024-10-10T07:00:00Z,13.74,3299.0,8.57,10.71
2024-10-10T08:00:00Z,13.69,3237.0,8.61,10.2
2024-10-10T09:00:00Z,13.74,3175.0,8.75,10.86
2024-10-10T10:00:00Z,13.96,3201.0,8.71,11.08
2024-10-10T11:00:00Z,14.32,3603.0,8.83,14.87
2024-10-10T12:00:00Z,14.08,4163.0,8.62,9.19
2024-10-10T13:00:00Z,14.12,4195.0,8.58,8.21
2024-10-10T14:00:00Z,14.28,3948.0,8.62,7.56
2024-10-10T15:00:00Z,14.54,3132.0,8.94,12.54
2024-10-10T16:00:00Z,14.63,2798.0,8.99,14.47
2024-10-10T17:00:00Z,14.44,3386.0,8.8,11.69
2024-10-10T18:00:00Z,14.37,3437.0,8.77,10.8
2024-10-10T19:00:00Z,14.32,3142.0,8.86,10.62
2024-10-10T20:00:00Z,14.29,2938.0,8.83,10.6
2024-10-10T21:00:00Z,14.21,2850.0,8.79,11.6
2024-10-10T22:00:00Z,14.17,2809.0,8.73,10.8
2024-10-10T23:00:00Z,14.14,2794.0,8.67,10.64
2024-10-11T00:00:00Z,14.11,2770.0,8.61,9.98
2024-10-11T01:00:00Z,14.09,2733.0,8.61,9.01
2024-10-11T02:00:00Z,14.07,2678.0,8.55,9.21
2024-10-11T03:00:00Z,14.07,2745.0,8.49,9.66
2024-10-11T04:00:00Z,14.03,3009.0,8.49,9.08
2024-10-11T05:00:00Z,14.03,3026.0,8.5,7.53
2024-10-11T06:00:00Z,13.96,2969.0,8.5,8.46
2024-10-11T07:00:00Z,13.88,2792.0,8.55,8.4
2024-10-11T08:00:00Z,13.86,2700.0,8.52,9.18
2024-10-11T09:00:00Z,13.92,2623.0,8.56,9.75
2024-10-11T10:00:00Z,13.98,2545.0,8.7,10.73
2024-10-11T11:00:00Z,14.02,2490.0,8.66,11.61
2024-10-11T12:00:00Z,14.18,2451.0,8.86,11.76
2024-10-11T13:00:00Z,14.26,2481.0,8.79,11.49
2024-10-11T14:00:00Z,14.34,2513.0,8.65,9.49
2024-10-11T15:00:00Z,14.42,2543.0,8.62,9.07
2024-10-11T16:00:00Z,14.34,2756.0,9.11,13.89
2024-10-11T17:00:00Z,14.14,3580.0,8.8,12.58
2024-10-11T18:00:00Z,14.08,3834.0,8.68,10.37
2024-10-11T19:00:00Z,14.09,3957.0,8.55,8.13
2024-10-11T20:00:00Z,14.12,4056.0,8.5,6.4
2024-10-11T21:00:00Z,14.13,4112.0,8.47,6.07
2024-10-11T22:00:00Z,14.11,4146.0,8.41,6.41
2024-10-11T23:00:00Z,13.68,2792.0,8.43,9.74
2024-10-12T00:00:00Z,13.58,2651.0,8.47,10.3
2024-10-12T01:00:00Z,13.49,2617.0,8.38,10.18
2024-10-12T02:00:00Z,13.4,2617.0,8.45,9.27
2024-10-12T03:00:00Z,13.32,2624.0,8.42,7.59
2024-10-12T04:00:00Z,13.23,2626.0,8.38,7.99
2024-10-12T05:00:00Z,13.14,2594.0,8.35,7.58
2024-10-12T06:00:00Z,13.11,2586.0,8.28,6.09
2024-10-12T07:00:00Z,13.08,2588.0,8.27,5.33
2024-10-12T08:00:00Z,13.05,2594.0,8.22,4.99
2024-10-12T09:00:00Z,13.01,2597.0,8.2,4.71
2024-10-12T10:00:00Z,13.19,2566.0,8.22,5.84
2024-10-12T11:00:00Z,13.3,2558.0,8.31,7.33
2024-10-12T12:00:00Z,13.45,2725.0,8.64,10.55
2024-10-12T13:00:00Z,13.55,2896.0,8.78,11.33
2024-10-12T14:00:00Z,13.57,2867.0,8.89,13.79
2024-10-12T15:00:00Z,13.62,2868.0,8.86,14.64
2024-10-12T16:00:00Z,13.6,2875.0,8.86,11.75
2024-10-12T17:00:00Z,13.55,2883.0,8.83,7.77
2024-10-12T18:00:00Z,13.48,2905.0,8.62,8.04
2024-10-12T19:00:00Z,13.39,2927.0,8.48,8.08
2024-10-12T20:00:00Z,13.27,2990.0,8.68,9.78
2024-10-12T21:00:00Z,13.18,3150.0,8.5,10.0
2024-10-12T22:00:00Z,13.1,3301.0,8.5,8.6
2024-10-12T23:00:00Z,13.03,3378.0,8.52,8.14
2024-10-13T00:00:00Z,12.91,3416.0,8.41,8.14
2024-10-13T01:00:00Z,12.84,3433.0,8.36,6.74
2024-10-13T02:00:00Z,12.63,3195.0,8.51,7.92
2024-10-13T03:00:00Z,12.55,3070.0,8.57,8.48
2024-10-13T04:00:00Z,12.54,3059.0,8.56,9.82
2024-10-13T05:00:00Z,12.54,2970.0,8.65,9.47
2024-10-13T06:00:00Z,12.68,3210.0,8.38,6.3
2024-10-13T07:00:00Z,12.99,3680.0,8.24,5.83
2024-10-13T08:00:00Z,13.21,4090.0,8.33,7.58
2024-10-13T09:00:00Z,13.46,4339.0,8.41,7.12
2024-10-13T10:00:00Z,13.43,4388.0,8.42,5.74
2024-10-13T11:00:00Z,13.42,4399.0,8.43,5.93
2024-10-13T12:00:00Z,13.4,4409.0,8.37,5.65
2024-10-13T13:00:00Z,13.38,4455.0,8.5,8.29
2024-10-13T14:00:00Z,13.36,4455.0,8.47,7.08
2024-10-13T15:00:00Z,13.35,4459.0,8.41,6.91
2024-10-13T16:00:00Z,13.35,4501.0,8.56,9.34
2024-10-13T17:00:00Z,13.33,4512.0,8.56,9.39
2024-10-13T18:00:00Z,13.3,4516.0,8.51,8.82
2024-10-13T19:00:00Z,13.3,4513.0,8.49,8.83
2024-10-13T20:00:00Z,13.31,4516.0,8.43,7.8
2024-10-13T21:00:00Z,13.28,4517.0,8.38,5.93
2024-10-13T22:00:00Z,12.93,4180.0,8.42,6.44
2024-10-13T23:00:00Z,12.78,3925.0,8.51,7.31
2024-10-14T00:00:00Z,12.74,3911.0,8.45,7.71
2024-10-14T01:00:00Z,12.64,3834.0,8.49,6.95
2024-10-14T02:00:00Z,12.64,3827.0,8.45,6.06
2024-10-14T03:00:00Z,12.61,3802.0,8.46,6.75
2024-10-14T04:00:00Z,12.62,3833.0,8.38,5.38
2024-10-14T05:00:00Z,12.45,3668.0,8.34,6.27
2024-10-14T06:00:00Z,12.37,3600.0,8.35,6.18
2024-10-14T07:00:00Z,12.34,3573.0,8.26,6.03
2024-10-14T08:00:00Z,12.22,3417.0,8.16,5.97
2024-10-14T09:00:00Z,12.2,3344.0,8.33,6.92
2024-10-14T10:00:00Z,12.22,3256.0,8.33,7.4
2024-10-14T11:00:00Z,12.21,3184.0,8.39,7.53
2024-10-14T12:00:00Z,12.28,3178.0,8.39,8.17
2024-10-14T13:00:00Z,12.47,3162.0,8.35,8.47
2024-10-14T14:00:00Z,12.58,3136.0,8.36,8.84
2024-10-14T15:00:00Z,12.61,3110.0,8.41,8.08
2024-10-14T16:00:00Z,12.61,3091.0,8.41,8.08
2024-10-14T17:00:00Z,12.55,3057.0,8.46,8.39
2024-10-14T18:00:00Z,12.48,3127.0,8.32,6.95
2024-10-14T19:00:00Z,12.41,3188.0,8.21,5.27
2024-10-14T20:00:00Z,12.51,3529.0,8.39,9.02
2024-10-14T21:00:00Z,12.61,3775.0,8.45,6.96
2024-10-14T22:00:00Z,12.68,3891.0,8.43,5.34
2024-10-14T23:00:00Z,12.78,3996.0,8.35,4.79
2024-10-15T00:00:00Z,12.33,3562.0,8.47,5.57
2024-10-15T01:00:00Z,11.91,2990.0,8.33,8.0
2024-10-15T02:00:00Z,11.78,2842.0,8.15,8.21
2024-10-15T03:00:00Z,11.74,2777.0,8.24,8.1
2024-10-15T04:00:00Z,11.78,2766.0,8.22,7.86
2024-10-15T05:00:00Z,11.79,2772.0,8.19,7.76
2024-10-15T06:00:00Z,11.79,2784.0,8.21,7.46
2024-10-15T07:00:00Z,11.84,2815.0,8.18,6.58
2024-10-15T08:00:00Z,11.87,2820.0,8.23,7.38
2024-10-15T09:00:00Z,11.91,2820.0,8.17,7.91
2024-10-15T10:00:00Z,12.04,2817.0,8.18,7.54
2024-10-15T11:00:00Z,12.18,2816.0,8.23,7.58
2024-10-15T12:00:00Z,12.35,2734.0,8.37,8.41
2024-10-15T13:00:00Z,12.48,2702.0,8.4,9.07
2024-10-15T14:00:00Z,12.53,2686.0,8.42,10.83
2024-10-15T15:00:00Z,12.56,2682.0,8.37,10.96
2024-10-15T16:00:00Z,12.55,2683.0,8.45,10.08
2024-10-15T17:00:00Z,12.51,2687.0,8.52,7.71
2024-10-15T18:00:00Z,12.45,2681.0,8.55,6.54
2024-10-15T19:00:00Z,12.39,2672.0,8.45,5.81
2024-10-15T20:00:00Z,12.31,2671.0,8.41,5.56
2024-10-15T21:00:00Z,12.22,2668.0,8.33,6.0
2024-10-15T22:00:00Z,12.12,2668.0,8.25,5.81
2024-10-15T23:00:00Z,12.04,2670.0,8.19,5.49
2024-10-16T00:00:00Z,11.94,2666.0,8.18,5.09
2024-10-16T01:00:00Z,11.86,2654.0,8.2,5.45
2024-10-16T02:00:00Z,11.78,2641.0,8.15,5.35
2024-10-16T03:00:00Z,11.7,2627.0,8.12,5.53
2024-10-16T04:00:00Z,11.61,2607.0,8.05,5.68
2024-10-16T05:00:00Z,11.55,2591.0,8.05,5.59
2024-10-16T06:00:00Z,11.47,2581.0,8.01,5.54
2024-10-16T07:00:00Z,11.39,2570.0,8.06,5.67
2024-10-16T08:00:00Z,11.38,2562.0,7.99,5.91
2024-10-16T09:00:00Z,11.36,2558.0,8.02,6.04
2024-10-16T10:00:00Z,11.39,2550.0,8.08,6.33
2024-10-16T11:00:00Z,11.63,2557.0,8.3,6.85
2024-10-16T12:00:00Z,11.75,2558.0,8.22,10.29
2024-10-16T13:00:00Z,11.9,2560.0,8.3,10.09
2024-10-16T14:00:00Z,12.01,2565.0,8.3,11.86
2024-10-16T15:00:00Z,12.1,2574.0,8.32,14.11
2024-10-16T16:00:00Z,12.12,2580.0,8.43,12.66
2024-10-16T17:00:00Z,12.06,2601.0,8.34,9.05
2024-10-16T18:00:00Z,11.96,2617.0,8.47,11.67
2024-10-16T19:00:00Z,11.87,2621.0,8.4,10.97
2024-10-16T20:00:00Z,11.81,2625.0,8.35,11.31
2024-10-16T21:00:00Z,11.71,2626.0,8.36,10.96
2024-10-16T22:00:00Z,11.62,2630.0,8.34,10.95
2024-10-16T23:00:00Z,11.54,2630.0,8.34,10.61
2024-10-17T00:00:00Z,11.44,2636.0,8.26,10.14
2024-10-17T01:00:00Z,11.36,2641.0,8.23,9.45
2024-10-17T02:00:00Z,11.28,2646.0,8.22,9.08
2024-10-17T03:00:00Z,11.21,2652.0,8.2,8.54
2024-10-17T04:00:00Z,11.16,2658.0,8.2,8.34
2024-10-17T05:00:00Z,11.11,2661.0,8.2,7.69
2024-10-17T06:00:00Z,11.07,2662.0,8.16,7.38
2024-10-17T07:00:00Z,11.02,2664.0,8.14,6.56
2024-10-17T08:00:00Z,10.97,2666.0,8.11,6.93
2024-10-17T09:00:00Z,10.95,2762.0,8.61,9.27
2024-10-17T10:00:00Z,11.23,3031.0,8.62,11.92
2024-10-17T11:00:00Z,11.37,3051.0,8.65,10.73
2024-10-17T12:00:00Z,11.6,3029.0,8.84,12.28
2024-10-17T13:00:00Z,11.82,3032.0,8.79,12.9
2024-10-17T14:00:00Z,11.87,3034.0,8.71,13.57
2024-10-17T15:00:00Z,11.91,3039.0,8.57,11.1
2024-10-17T16:00:00Z,11.87,3048.0,8.49,6.59
2024-10-17T17:00:00Z,11.81,3060.0,8.36,9.55
2024-10-17T18:00:00Z,11.74,3091.0,8.31,8.95
2024-10-17T19:00:00Z,11.66,3123.0,8.25,8.42
2024-10-17T20:00:00Z,11.55,3119.0,8.3,8.4
2024-10-17T21:00:00Z,11.5,3116.0,8.32,8.42
2024-10-17T22:00:00Z,11.42,3122.0,8.28,5.46
2024-10-17T23:00:00Z,11.37,3126.0,8.3,6.67
2024-10-18T00:00:00Z,11.42,3146.0,8.2,7.33
2024-10-18T01:00:00Z,11.44,3213.0,8.2,7.31
2024-10-18T02:00:00Z,11.43,3268.0,8.2,7.51
2024-10-18T03:00:00Z,11.42,3307.0,8.17,5.66
2024-10-18T04:00:00Z,11.49,3344.0,8.12,5.76
2024-10-18T05:00:00Z,11.44,3384.0,8.07,6.07
2024-10-18T06:00:00Z,11.37,3403.0,8.03,5.42
2024-10-18T07:00:00Z,10.65,2841.0,8.43,6.12
2024-10-18T08:00:00Z,10.52,2773.0,8.48,8.56
2024-10-18T09:00:00Z,10.59,2774.0,8.5,9.79
2024-10-18T10:00:00Z,10.68,2773.0,8.49,10.15
2024-10-18T11:00:00Z,11.34,3092.0,8.9,13.99
2024-10-18T12:00:00Z,11.52,3322.0,8.93,12.11
2024-10-18T13:00:00Z,11.57,3319.0,8.91,12.51
2024-10-18T14:00:00Z,11.66,3304.0,8.89,13.58
2024-10-18T15:00:00Z,11.84,3296.0,8.85,13.9
2024-10-18T16:00:00Z,11.82,3537.0,8.98,14.56
2024-10-18T17:00:00Z,11.62,3607.0,8.99,14.43
2024-10-18T18:00:00Z,11.56,3703.0,8.89,11.91
2024-10-18T19:00:00Z,11.5,3714.0,8.86,11.63
2024-10-18T20:00:00Z,11.45,3693.0,8.87,11.37
2024-10-18T21:00:00Z,11.36,3608.0,8.84,11.17
2024-10-18T22:00:00Z,11.24,3511.0,8.75,10.53
2024-10-18T23:00:00Z,11.02,3117.0,8.86,10.58
2024-10-19T00:00:00Z,10.96,2964.0,8.77,11.55
2024-10-19T01:00:00Z,10.93,2936.0,8.81,12.11
2024-10-19T02:00:00Z,10.8,2886.0,8.78,11.69
2024-10-19T03:00:00Z,10.61,2764.0,8.68,11.25
2024-10-19T04:00:00Z,10.58,2722.0,8.77,11.5
2024-10-19T05:00:00Z,10.49,2685.0,8.77,11.6
2024-10-19T06:00:00Z,10.41,2673.0,8.77,11.83
2024-10-19T07:00:00Z,10.37,2657.0,8.71,11.51
2024-10-19T08:00:00Z,10.42,2654.0,8.71,11.55
2024-10-19T09:00:00Z,10.46,2656.0,8.75,11.27
2024-10-19T10:00:00Z,10.53,2659.0,8.67,11.13
2024-10-19T11:00:00Z,10.87,2692.0,8.99,15.32
2024-10-19T12:00:00Z,11.37,2858.0,9.18,16.87
2024-10-19T13:00:00Z,11.54,2839.0,9.29,20.22
2024-10-19T14:00:00Z,11.56,2881.0,9.21,17.98
2024-10-19T15:00:00Z,11.64,2901.0,9.18,18.06
2024-10-19T16:00:00Z,11.65,2881.0,9.22,18.39
2024-10-19T17:00:00Z,11.6,2896.0,9.18,16.21
2024-10-19T18:00:00Z,11.56,2943.0,9.05,13.23
2024-10-19T19:00:00Z,11.45,3000.0,8.95,11.27
2024-10-19T20:00:00Z,11.28,3024.0,8.95,11.59
2024-10-19T21:00:00Z,11.14,3027.0,8.91,12.15
2024-10-19T22:00:00Z,10.97,3042.0,8.9,11.54
2024-10-19T23:00:00Z,10.68,3017.0,9.0,10.12
2024-10-20T00:00:00Z,10.53,2993.0,9.01,10.66
2024-10-20T01:00:00Z,10.49,2999.0,8.95,9.8
2024-10-20T02:00:00Z,10.37,2889.0,8.96,12.24
2024-10-20T03:00:00Z,10.44,2867.0,8.97,13.85
2024-10-20T04:00:00Z,10.39,2848.0,8.92,14.2
2024-10-20T05:00:00Z,10.27,2828.0,8.96,12.98
2024-10-20T06:00:00Z,10.51,3389.0,8.92,13.15
2024-10-20T07:00:00Z,10.45,3302.0,8.99,13.94
2024-10-20T08:00:00Z,10.45,3300.0,8.97,12.36
2024-10-20T09:00:00Z,10.48,3266.0,8.99,14.04
2024-10-20T10:00:00Z,10.67,3448.0,9.07,15.53
2024-10-20T11:00:00Z,10.87,3633.0,9.08,14.96
2024-10-20T12:00:00Z,11.04,3693.0,9.11,14.98
2024-10-20T13:00:00Z,11.21,3659.0,9.16,15.86
2024-10-20T14:00:00Z,11.48,3633.0,9.2,15.5
2024-10-20T15:00:00Z,11.47,3637.0,9.17,14.89
2024-10-20T16:00:00Z,11.45,3658.0,9.07,12.59
2024-10-20T17:00:00Z,11.44,3672.0,9.04,11.36
2024-10-20T18:00:00Z,11.39,3693.0,8.84,9.03
2024-10-20T19:00:00Z,11.24,3751.0,8.86,8.88
2024-10-20T20:00:00Z,11.07,3780.0,8.85,10.31
2024-10-20T21:00:00Z,10.91,3786.0,8.86,11.27
2024-10-20T22:00:00Z,10.52,3212.0,9.06,15.04
2024-10-20T23:00:00Z,10.57,3001.0,9.03,14.37
2024-10-21T00:00:00Z,10.59,2950.0,8.97,13.23
2024-10-21T01:00:00Z,10.58,2929.0,8.98,12.97
2024-10-21T02:00:00Z,10.55,2909.0,8.95,12.53
2024-10-21T03:00:00Z,10.47,2883.0,8.93,12.23
2024-10-21T04:00:00Z,10.37,2856.0,8.86,12.16
2024-10-21T05:00:00Z,10.34,2875.0,8.87,10.28
2024-10-21T06:00:00Z,10.36,2906.0,8.84,9.17
2024-10-21T07:00:00Z,10.38,2962.0,8.69,10.86
2024-10-21T08:00:00Z,10.38,3002.0,8.74,11.85
2024-10-21T09:00:00Z,10.41,3010.0,8.81,12.57
2024-10-21T10:00:00Z,10.62,3018.0,8.8,12.05
2024-10-21T11:00:00Z,10.98,3019.0,8.88,12.41
2024-10-21T12:00:00Z,11.25,2546.0,8.91,14.48
2024-10-21T13:00:00Z,11.13,3162.0,8.87,13.92
2024-10-21T14:00:00Z,11.21,3312.0,8.93,12.85
2024-10-21T15:00:00Z,11.32,3184.0,8.93,14.15
2024-10-21T16:00:00Z,11.45,2881.0,8.86,13.75
2024-10-21T17:00:00Z,11.45,2771.0,8.82,13.36
2024-10-21T18:00:00Z,11.36,2829.0,8.85,14.13
2024-10-21T19:00:00Z,11.34,2944.0,8.78,11.32
2024-10-21T20:00:00Z,11.18,3099.0,8.84,12.89
2024-10-21T21:00:00Z,11.13,3154.0,8.79,11.58
2024-10-21T22:00:00Z,11.05,3169.0,8.76,11.76
2024-10-21T23:00:00Z,11.02,3218.0,8.64,9.52
2024-10-22T00:00:00Z,10.93,3263.0,8.62,9.87
2024-10-22T01:00:00Z,10.79,3271.0,8.59,9.78
2024-10-22T02:00:00Z,10.73,3262.0,8.48,8.86
2024-10-22T03:00:00Z,10.73,3265.0,8.49,7.75
2024-10-25T22:00:00Z,11.07,3363.0,8.82,14.76
2024-10-25T23:00:00Z,11.09,3324.0,8.76,13.88
2024-10-26T00:00:00Z,11.04,3349.0,8.74,13.27
2024-10-26T01:00:00Z,11.0,3384.0,8.65,11.62
2024-10-26T02:00:00Z,10.94,3391.0,8.61,11.95
2024-10-26T03:00:00Z,10.77,3168.0,8.59,12.37
